scenario_id,Q_day,total_cost,unit_cost,E_load,E_re,E_buy,E_sell,E_curtail,E_self,R_self,R_green,R_sell,class,pass_self,pass_green,pass_green_2030,pass_sell,x_vector,buy_vector,sell_vector
W3P1,72,380328.03313287674,5282.333793512177,1056.7199999999998,780.8399999999999,402.2482,126.36819999999997,0.0,654.4717999999999,0.8381637723477281,0.6193426830191536,0.1618362276522719,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 16.0882 6.5102 0 0 0 0 0 0 0 0 0 7.9718 20.438 34.3838 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 2.3222 12.296 15.6638 18.94 20.5722 22.8342 17.954 14.0318 1.754 0 0 0 0 0 0 0
W3P1,63,271961.7421328768,4316.853049728204,932.2200000000003,780.8399999999999,277.7482000000002,126.36819999999999,0.0,654.4717999999999,0.8381637723477281,0.7020572397073649,0.1618362276522719,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.507518 0.171475 0.129349 0.191658 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 16.0882 6.5102 0 0 0 0 0 0 0 0 0 7.9718 0 0 0 3.332 36.608 35.0082,0 0 0 0 0 0 0 0 2.3222 12.296 15.6638 18.94 20.5722 22.8342 17.954 14.0318 1.754 0 0 0 0 0 0 0
W3P1,54,197414.3431328768,3655.821169127348,807.72,780.8399999999999,223.32619999999991,196.44619999999986,0.0,584.3938,0.7484168331540394,0.723510374882385,0.2515831668459606,部分满足,True,True,True,False,1 1 1 1 1 1 1 0.492482 1 1 1 1 1 1 1 1 1 3.4243e-16 0.507518 2.56823e-16 2.56823e-16 2.56823e-16 2.56823e-16 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 16.0882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 14.5518 2.3222 12.296 15.6638 18.94 20.5722 22.8342 17.954 14.0318 1.754 33.5282 0 7.1162 5.368 4.6218 4.892 0
W3P1,45,135356.79313287672,3007.928736286149,683.22,780.8399999999999,223.32619999999991,320.9461999999999,0.0,459.8938,0.5889731571128529,0.6731269576417552,0.41102684288714714,部分满足,False,True,True,False,1 1 1 1 1 1 1 3.4243e-16 1 1 1 1 1 0 1 1 0 3.4243e-16 2.56823e-16 2.56823e-16 2.56823e-16 2.56823e-16 2.56823e-16 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 16.0882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 34.9898 2.3222 12.296 15.6638 18.94 20.5722 64.3342 17.954 14.0318 43.254 33.5282 21.062 7.1162 5.368 4.6218 4.892 0
W3P1,36,73299.24313287673,2036.0900870243536,558.72,780.8399999999999,223.32619999999991,445.4461999999999,0.0,335.3938,0.42952948107166644,0.6002895904925544,0.5704705189283336,部分满足,False,True,True,False,1 1 1 1 1 1 1 3.4243e-16 1 1 1 0 0 0 1.71215e-16 1 0 3.4243e-16 2.56823e-16 2.56823e-16 2.56823e-16 2.56823e-16 2.56823e-16 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 16.0882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 34.9898 2.3222 12.296 15.6638 60.44 62.0722 64.3342 59.454 14.0318 43.254 33.5282 21.062 7.1162 5.368 4.6218 4.892 0
W3P2,72,479823.91303287674,6664.22101434551,1056.7199999999998,522.28,538.1664,3.7264000000000053,0.0,518.5536,0.9928651298154246,0.4907199636611402,0.007134870184575334,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 28.9102 23.9178 15.864 11.8562 4.74 0 0 2.526 5.1682 12.326 22.6918 28.758 34.3838 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0.0922 3.6342 0 0 0 0 0 0 0 0 0 0
W3P2,63,366106.39303287683,5811.212587823442,932.2200000000003,522.28,413.6664000000002,3.7264000000000053,0.0,518.5536,0.9928651298154246,0.5562566776082897,0.007134870184575334,全满足,True,True,True,True,1 1 1 1 1 1 1 0.852916 1 1 0.714308 0.885783 1 1 0.939133 1 1 1 0.307036 0.171475 0.129349 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 22.8062 23.9178 15.864 0 0 0 0 0 5.1682 12.326 22.6918 0 0 0 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0.0922 3.6342 0 0 0 0 0 0 0 0 0 0
W3P2,54,275476.0930328768,5101.409130238459,807.72,522.28,289.16640000000007,3.7264000000000053,0.0,518.5536,0.9928651298154246,0.6419967315406329,0.007134870184575334,全满足,True,True,True,True,1 1 1 1 1 1 1 0.303369 0.423667 0.617735 0.714308 0.885783 1 1 0.939133 0.875465 0.702988 0.811812 0.307036 0.171475 0.129349 1 0.11788 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 0 0 0 0 0 0 0 0 14.882 0 0 0 36.8782 0 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0.0922 3.6342 0 0 0 0 0 0 0 0 0 0
W3P2,45,201539.57713287676,4478.6572696194835,683.22,522.28,237.4061999999999,76.46619999999982,0.0,445.8138000000001,0.8535915600827145,0.6525186616316854,0.14640843991728542,全满足,True,True,True,True,1 1 1 1 1 1 1 2.56823e-16 2.56823e-16 0.429113 0.714308 0.885783 1 1 0.939133 0.875465 0.702988 0.45321 2.56823e-16 2.56823e-16 2.56823e-16 5.13645e-16 2.56823e-16 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 12.5898 17.5822 7.8278 0 0 0.0922 3.6342 0 0 0 0 12.742 7.1162 5.368 4.6218 4.892 0
W3P2,36,139482.02713287674,3874.5007536910207,558.72,522.28,237.4061999999999,200.96619999999987,0.0,321.3138000000001,0.6152136784866358,0.5750891323024057,0.3847863215133643,部分满足,True,True,True,False,1 1 1 1 1 1 1 2.56823e-16 2.56823e-16 2.56823e-16 0.250072 3.4243e-16 1 1 3.4243e-16 0.875465 0.702988 2.56823e-16 2.56823e-16 0.171475 2.56823e-16 2.56823e-16 2.56823e-16 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 12.5898 17.5822 25.636 19.2658 36.76 0.0922 3.6342 38.974 0 0 18.8082 12.742 0 5.368 4.6218 4.892 0
W3P3,72,579375.8802328767,8046.887225456621,1056.7199999999998,356.52000000000004,700.1999999999999,0.0,0.0,356.52000000000004,1.0,0.33738360208948454,0.0,全满足,True,True,False,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 30.8302 31.5978 28.664 29.1362 24.58 21.6678 19.4058 23.006 23.7282 26.406 29.0918 30.678 34.3838 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P3,63,464468.0802328768,7372.509210045664,932.22,356.52000000000004,575.7,0.0,0.0,356.52000000000004,1.0,0.3824419128531892,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 0.297923 0.407711 0.86212 1 1 1 1 1 0.260771 0.171475 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 30.8302 31.5978 28.664 0 0 15.9458 19.4058 23.006 23.7282 26.406 29.0918 0 0 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P3,54,355412.3082328768,6581.709411719941,807.72,356.52000000000004,451.20000000000005,0.0,0.0,356.52000000000004,1.0,0.4413905808943694,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.913147 1 1 0.297923 0.407711 0.477884 0.53239 0.445639 1 0.363711 1 0.260771 0.171475 0.129349 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 27.2258 31.5978 28.664 0 0 0 0 0 23.7282 0 29.0918 0 0 0 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P3,45,264782.0082328767,5884.04462739726,683.22,356.52000000000004,326.7,0.0,0.0,356.52000000000004,1.0,0.5218231316413454,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.954877 0.238607 0.309301 0.297923 0.407711 0.477884 0.53239 0.445639 1 0.363711 0.298993 0.260771 0.171475 0.129349 0.111369 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 28.9576 0 0 0 0 0 0 0 23.7282 0 0 0 0 0 0 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P3,36,182231.53113287667,5061.986975913241,558.72,356.52000000000004,237.4061999999999,35.20619999999998,0.0,321.31380000000007,0.9012504207337598,0.5750891323024055,0.09874957926624026,全满足,True,True,True,True,1 1 1 1 1 1 1 0.195947 0.238607 4.28038e-16 0.297923 0.407711 2.56823e-16 0.53239 0.445639 0.428236 0.363711 0.298993 0.260771 0.171475 0.129349 0.111369 0.11788 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0082,0 0 0 0 0 0 0 2.538 0 12.836 0 0 19.8322 0 0 0 0 0 0 0 0 0 0 0
W3P4,72,618868.6162328768,8595.397447678844,1056.7199999999998,291.88,764.8399999999999,0.0,0.0,291.88,1.0,0.2762131879778939,0.0,部分满足,True,False,False,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 32.1102 34.7978 33.784 36.8162 34.82 30.6278 25.8058 29.406 29.4882 31.526 32.2918 31.958 34.3838 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P4,63,503960.81623287697,7999.378035442492,932.2200000000003,291.88,640.3400000000001,0.0,0.0,291.88,1.0,0.3131020574542489,0.0,全满足,True,True,False,True,1 1 1 1 1 1 1 1 1 1 0.112863 1 1 0.378173 1 1 1 1 0.337489 0.171475 1 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 32.1102 34.7978 33.784 8.98448e-14 34.82 30.6278 0 29.406 29.4882 31.526 32.2918 4.4638 0 36.132 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P4,54,389053.0162328768,7204.685485794015,807.7200000000001,291.88,515.84,0.0,0.0,291.88,1.0,0.36136284851186046,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 0.112863 0.160964 0.525827 0.378173 0.291422 1 1 1 0.229928 0.171475 0.129349 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 32.1102 34.7978 33.784 0 0 10.9496 0 0 29.4882 31.526 32.2918 0 0 0 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P4,45,296287.5442328767,6584.167649619481,683.22,291.88,391.3399999999999,0.0,0.0,291.88,1.0,0.42721231814056965,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.22626 0.161499 0.635749 0.112863 0.160964 0.261981 0.378173 0.291422 1 0.240337 1 0.229928 0.171475 0.129349 1 1 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 18.6676 0 0 0 0 0 29.4882 0 32.2918 0 0 0 36.8782 36.608 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W3P4,36,205657.24423287672,5712.70122869102,558.72,291.88,266.84,0.0,0.0,291.88,1.0,0.5224083619702176,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.22626 0.161499 0.185928 0.112863 0.160964 0.261981 0.378173 0.291422 0.289441 0.240337 0.221884 0.229928 0.171475 0.129349 0.820617 0.11788 1,30.9658 29.2158 28.0318 26.77 27.5922 29.6542 30.1682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.4338 0 35.0082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P1,72,355389.29663287674,4935.962453234399,1056.7199999999998,876.924,353.50199999999995,173.706,0.0,703.218,0.8019144190374536,0.6654724051782877,0.19808558096254636,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 1.5642 0 0 0 0 0 0 0 0 0 0 3.7078 17.262 34.2038 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 7.0898 16.6862 22.492 15.8558 17.292 22.3762 23.0822 22.502 21.1398 5.19 0 0 0 0 0 0 0
W4P1,63,247985.52563287673,3936.278184648837,932.22,876.924,229.002,173.70599999999996,0.0,703.2180000000001,0.8019144190374538,0.754347686168501,0.1980855809625463,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.910655 0.584048 0.175812 0.167422 0.162063 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 1.5642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1398 36.908 34.5162,0 0 0 0 0 0 0 7.0898 16.6862 22.492 15.8558 17.292 22.3762 23.0822 22.502 21.1398 5.19 0 0 0 0 0 0 0
W4P1,54,176737.00553287676,3272.9075098680883,807.7200000000001,876.924,188.9541999999999,258.1581999999998,0.0,618.7658000000001,0.7056093800603018,0.7660647253998911,0.29439061993969806,部分满足,True,True,True,False,1 1 1 1 1 1 1 0.505296 1 0 1 1 1 1 1 1 1 0.910655 0.584048 2.78225e-16 5.13645e-16 2.56823e-16 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 1.5642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 27.62 16.6862 63.992 15.8558 17.292 22.3762 23.0822 22.502 21.1398 5.19 0 0 7.2962 6.948 3.5858 4.592 0
W4P1,45,114679.45553287683,2548.4323451750406,683.2200000000001,876.924,188.9541999999999,382.65819999999974,0.0,494.26580000000024,0.5636358452956017,0.7234357893504291,0.43636415470439827,部分满足,False,True,True,False,1 1 1 1 1 1 1 0.505296 0 0 1 0 1 1 1 0 1 0.910655 0.584048 2.78225e-16 5.13645e-16 2.56823e-16 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 1.5642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 27.62 58.1862 63.992 15.8558 58.792 22.3762 23.0822 22.502 62.6398 5.19 0 0 7.2962 6.948 3.5858 4.592 0
W4P1,36,52621.905532876815,1461.719598135467,558.7200000000001,876.924,188.9541999999999,507.15819999999974,0.0,369.76580000000024,0.4216623105309015,0.6618087772050404,0.5783376894690985,部分满足,False,True,True,False,1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 0.8 0.1 2.56823e-16 0.1 5.13645e-16 2.56823e-16 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 1.5642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 7.0898 58.1862 63.992 15.8558 58.792 63.8762 23.0822 64.002 62.6398 13.49 33.6422 24.238 3.1462 6.948 3.5858 4.592 0
W4P2,72,445192.66853287676,6183.231507401066,1056.7199999999998,618.364,448.09619999999995,9.740200000000009,0.0,608.6238000000001,0.9842484361961564,0.5759555984555986,0.015751563803843703,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 15.3102 9.5538 5.668 11.6642 6.388 0 0 0 0 8.89 18.4278 25.582 34.2038 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 1.8962 3.8822 2.022 1.9398 0 0 0 0 0 0 0 0
W4P2,63,332646.3185328767,5280.1002941726465,932.22,618.364,323.5961999999999,9.740200000000009,0.0,608.6238000000001,0.9842484361961564,0.6528757160326962,0.015751563803843703,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 0.718935 0.846072 1 1 1 1 1 1 0.383566 0.175812 0.167422 0.708193 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 15.3102 9.5538 5.668 0 0 0 0 0 0 8.89 18.4278 0 0 0 25.8042 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 1.8962 3.8822 2.022 1.9398 0 0 0 0 0 0 0 0
W4P2,54,242919.78953287678,4498.514620979199,807.7200000000003,618.364,203.03419999999988,13.678199999999757,0.0,604.6858000000003,0.9778800188885516,0.7486329421086516,0.022119981111448524,全满足,True,True,True,True,1 1 1 1 1 1 1 0.622593 0.769788 0.863422 0.718935 0.846072 1 1 1 1 0.785783 0.555957 0.383566 0.175812 0.167422 2.56823e-16 0.110651 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 0.3522 0 0 0 0 1.8962 3.8822 2.022 1.9398 0 0 0 0 0 3.5858 0 0
W4P2,45,180862.23953287673,4019.1608785083718,683.22,618.364,203.03419999999988,138.17819999999983,0.0,480.1858000000002,0.776542295476451,0.7028274933403591,0.22345770452354896,部分满足,True,True,True,False,1 1 1 1 1 1 1 6.16374e-15 0.769788 0 0.21479 0.846072 1 1 1 1 0.785783 0 0.383566 3.4243e-16 4.4944e-16 1.90477e-15 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 26.1898 0 35.832 20.922 0 1.8962 3.8822 2.022 1.9398 0 23.0722 0 7.2962 6.948 3.5858 4.592 0
W4P2,36,118804.6895328767,3300.1302648021306,558.7200000000001,618.364,203.03419999999988,262.6781999999999,0.0,355.68580000000014,0.5752045720643506,0.6366083190148912,0.42479542793564934,部分满足,False,True,True,False,1 1 1 1 1 1 1 2.56823e-16 2.56823e-16 1.71215e-16 2.56823e-16 1.71215e-16 0 0.830651 1 1 0.785783 5.13645e-16 0.383566 2.78225e-16 5.13645e-16 2.56823e-16 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 26.1898 31.9462 35.832 29.8358 35.112 43.3962 10.9102 2.022 1.9398 0 23.0722 0 7.2962 6.948 3.5858 4.592 0
W4P3,72,542570.0386328767,7535.694981012177,1056.7199999999998,452.60400000000004,604.116,0.0,0.0,452.60400000000004,1.0,0.42831024301612547,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 17.2302 17.2338 18.468 28.9442 26.228 19.8638 19.1578 18.458 16.6202 22.97 24.8278 27.502 34.2038 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P3,63,427662.23863287666,6788.289502109154,932.2199999999998,452.60400000000004,479.61599999999976,0.0,0.0,452.60400000000004,1.0,0.4855120036042996,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 0.368 0.521354 0.538366 0.555229 1 1 1 0.337301 0.679749 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 17.2302 17.2338 18.468 28.9442 0 0 0 0 16.6202 22.97 24.8278 0 20.9134 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P3,54,320572.06663287664,5936.519752460678,807.7199999999998,452.60400000000004,355.1159999999999,0.0,0.0,452.60400000000004,1.0,0.5603476452235925,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 0.584728 1 0.302549 0.368 0.521354 0.538366 0.555229 0.599513 1 1 0.337301 0.175812 0.167422 0.849725 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 17.2302 0 18.468 0 0 0 0 0 0 22.97 24.8278 0 0 0 31.6778 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P3,45,229941.7666328767,5109.817036286149,683.22,452.60400000000004,230.616,0.0,0.0,452.60400000000004,1.0,0.662457188021428,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.584814 0.584728 0.554988 0.302549 0.368 0.521354 0.538366 0.555229 0.599513 0.446506 1 0.337301 0.175812 0.167422 0.152766 0.110651 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 24.8278 0 0 0 2.754 0 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P3,36,161554.1935328767,4487.616487024353,558.72,452.60400000000004,203.03419999999988,96.91819999999987,0.0,355.6858000000002,0.785865348074697,0.6366083190148915,0.21413465192530304,部分满足,True,True,True,False,1 1 1 1 1 1 1 5.99253e-16 0.443658 0.554988 0.302549 0.368 2.56823e-16 0.538366 2.56823e-16 0.599513 2.56823e-16 0.40174 0.337301 0.175812 0.167422 2.56823e-16 0.110651 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 24.2698 5.8544 0 0 0 21.6362 0 23.042 0 18.53 0 0 0 0 3.5858 0 0
W4P4,72,582062.7746328769,8084.205203234401,1056.7199999999998,387.964,668.7560000000001,0.0,0.0,387.964,1.0,0.36713982890453484,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 18.5102 20.4338 23.588 36.6242 36.468 28.8238 25.5578 24.858 22.3802 28.09 28.0278 28.782 34.2038 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P4,63,467154.9746328767,7415.158327505979,932.2199999999998,387.964,544.2559999999999,0.0,0.0,387.964,1.0,0.41617214820535936,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 0.121253 0.305451 0.384149 0.401012 1 1 1 0.788135 1 1 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 18.5102 20.4338 23.588 36.6242 0 0 0 0 22.3802 28.09 28.0278 19.9896 34.2038 34.552 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P4,54,352247.1746328767,6523.0958265347535,807.7199999999998,387.964,419.75599999999986,0.0,0.0,387.964,1.0,0.48031991284108366,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 0.138443 0.121253 0.305451 0.384149 0.401012 1 1 1 0.306458 0.175812 0.167422 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 18.5102 20.4338 23.588 0.8696 0 0 0 0 22.3802 28.09 28.0278 0 0 0 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P4,45,261447.30263287673,5809.940058508372,683.22,387.964,295.256,0.0,0.0,387.964,1.0,0.5678463745206522,0.0,全满足,True,True,True,True,1 1 1 1 1 1 1 0.553971 0.507619 0.431614 0.117489 0.121253 0.305451 0.384149 0.401012 0.460718 0.323133 0.743899 0.306458 0.175812 0.167422 1 1 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 17.3996 0 0 0 37.9142 36.908 34.5162,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P4,36,178224.8495328767,4950.6902648021305,558.72,387.964,203.03419999999988,32.278199999999934,0.0,355.6858000000001,0.9168010433957792,0.6366083190148913,0.08319895660422084,全满足,True,True,True,True,1 1 1 1 1 1 1 0.463793 0.507619 0.431614 0.117489 0.121253 0.305451 0.384149 0.401012 0.460718 2.56823e-16 0.324631 0.306458 0.175812 5.13645e-16 -2.14019e-17 3.4243e-16 1,29.3738 28.5158 29.2078 22.322 23.4042 20.0502 15.6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.5162,0 0 0 0 0 0 0 3.7424 0 0 0 0 0 0 0 0 13.41 0 0 0 6.948 3.5858 4.592 0
W5P1,72,372829.90313287673,5178.193099067732,1056.7199999999998,819.4200000000001,395.9442,158.64419999999998,0.0,660.7758000000001,0.8063945229552612,0.625308312514195,0.19360547704473893,全满足,True,True,True,True,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,33.0938 29.0998 26.9078 29.178 27.5362 28.8142 12.0682 9.6422 0 0 0 0 0 0 0 0 0 11.9478 24.718 32.4438 33.476 34.1102 36.856 26.0522,0 0 0 0 0 0 0 0 13.9342 21.308 22.8558 23.968 24.3002 24.9422 15.606 8.0358 3.694 0 0 0 0 0 0 0
W5P1,63,264525.2321328767,4198.81320845836,932.2199999999999,819.4200000000001,271.4441999999999,158.6442,0.0,660.7758000000001,0.8063945229552612,0.7088195919418165,0.19360547704473896,全满足,True,True,True,True,1 1 1 1 1 1 1 0.767658 1 1 1 1 1 1 1 1 1 0.712101 0.404386 0.218222 0.193349 0.704284 1 1,33.0938 29.0998 26.9078 29.178 27.5362 28.8142 12.0682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.838 36.856 26.0522,0 0 0 0 0 0 0 0 13.9342 21.308 22.8558 23.968 24.3002 24.9422 15.606 8.0358 3.694 0 0 0 0 0 0 0
W5P1,54,188997.40913287672,3499.9520209791986,807.72,819.4200000000001,212.75019999999995,224.45019999999997,0.0,594.9698000000001,0.7260865002074638,0.7366040211954639,0.2739134997925361,部分满足,True,True,True,False,1 1 1 1 1 1 1 3.4243e-16 0.665292 1 1 1 1 1 1 1 1 0.712101 0.404386 0.218222 2.56823e-16 2.56823e-16 2.56823e-16 1,33.0938 29.0998 26.9078 29.178 27.5362 28.8142 12.0682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.0522,0 0 0 0 0 0 0 31.8578 27.8246 21.308 22.8558 23.968 24.3002 24.9422 15.606 8.0358 3.694 0 0 0 8.024 7.3898 4.644 0
