mode,scenario_id,Q_day,M_self,M_green,M_green_2030,M_sell,min_policy_margin,violation_score
continuous,W4P4,72,0.4,0.0671398289045347,0.0171398289045347,0.2,0.0671398289045347,0
continuous,W4P4,63,0.36635357919807,0.102169444980799,0.0521694449807986,0.16635357919807,0.102169444980799,0
continuous,W4P4,54,0.31747327071584,0.140680681424256,0.090680681424256,0.11747327071584,0.11747327071584,0
continuous,W4P4,45,0.235727026218928,0.174564561927344,0.124564561927344,0.0357270262189275,0.0357270262189275,0
continuous,W4P4,36,0.136804445773319,0.211622279495991,0.161622279495991,-0.0631955542266809,-0.0631955542266809,0.0631955542266809
continuous,W5P1,72,0.206394522955261,0.325308312514195,0.275308312514195,0.00639452295526102,0.00639452295526102,0
continuous,W5P1,63,0.181916477508482,0.38730342622986,0.33730342622986,-0.0180835224915184,-0.0180835224915184,0.0180835224915184
continuous,W5P1,54,0.145568328817944,0.456368048333581,0.406368048333581,-0.0544316711820556,-0.0544316711820556,0.0544316711820556
continuous,W5P1,45,0.0979129140123502,0.537041948420714,0.487041948420714,-0.10208708598765,-0.10208708598765,0.10208708598765
continuous,W5P1,36,0.040772497620268,0.63975837628866,0.58975837628866,-0.159227502379732,-0.159227502379732,0.159227502379732
continuous,W5P2,72,0.382436971793317,0.221433870845636,0.171433870845636,0.182436971793317,0.182436971793317,0
continuous,W5P2,63,0.346674392896623,0.26955632790543,0.21955632790543,0.146674392896623,0.146674392896623,0
continuous,W5P2,54,0.300451806154834,0.325250581884812,0.275250581884812,0.100451806154834,0.100451806154834,0
continuous,W5P2,45,0.239509681560461,0.389159275196862,0.339159275196862,0.0395096815604607,0.0395096815604607,0
continuous,W5P2,36,0.165976536033948,0.468910366552119,0.418910366552119,-0.0340234639660521,-0.0340234639660521,0.0340234639660521
continuous,W5P3,72,0.4,0.0738928003633886,0.0238928003633886,0.2,0.0738928003633886,0
continuous,W5P3,63,0.352984560870666,0.103900581407822,0.0539005814078222,0.152984560870666,0.103900581407822,0
continuous,W5P3,54,0.2922556314857,0.136450997870549,0.0864509978705493,0.0922556314856998,0.0922556314856998,0
